,adult,backdrop_path,budget,genres,homepage,id,imdb_id,origin_country,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,belongs_to_collection.id,belongs_to_collection.name,belongs_to_collection.poster_path,belongs_to_collection.backdrop_path,belongs_to_collection
0,False,/esXYvlivZ8j0HGqob949CIjqnGi.jpg,20000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",,9963,tt0477071,['US'],en,Premonition,"A depressed housewife who learns her husband was killed in a car accident the day previously, awakens the next morning to find him alive and well at home, and then awakens the day after to a world in which he is still dead.",10.881,/vKW1XIYrIqVrbCaYj9FQDHKXR8R.jpg,"[{'id': 559, 'logo_path': '/eC0bWHVjnjUducyA6YFoEFqnPMC.png', 'name': 'TriStar Pictures', 'origin_country': 'US'}, {'id': 1172, 'logo_path': None, 'name': 'Hyde Park Entertainment', 'origin_country': 'US'}, {'id': 2378, 'logo_path': '/5xDJwLbyyt8IXuRAsR7kVibLDYF.png', 'name': 'Offspring Entertainment', 'origin_country': 'US'}, {'id': 21, 'logo_path': '/usUnaYV6hQnlVAXP6r4HwrlLFPG.png', 'name': 'Metro-Goldwyn-Mayer', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-02-08,84297309,96,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,It's not your imagination.,Premonition,False,6.292,1539,,,,,
0,False,/vBkK0ggvfWxylvW4Mp8StTNITae.jpg,7000000,"[{'id': 35, 'name': 'Comedy'}]",,15581,tt0785077,['US'],en,Who's Your Caddy?,"Superstar rap mogul C-Note wants to join the Carolina Pines Golf & Country Club, but faces stiff opposition from the establishment's snooty members. C-Note forces the issue by purchasing the land adjacent to the golf course's 17th hole. As the club leaders search for a way to revoke his membership, C-Note realizes his family's honor and golf history are at stake, and digs in for the fight of his life.",10.873,/5wBBy7y5woqSICjbQekzZjwJBe7.jpg,"[{'id': 3379, 'logo_path': None, 'name': 'Eleven Eleven Films', 'origin_country': ''}, {'id': 212245, 'logo_path': None, 'name': 'Kia-Jam', 'origin_country': ''}, {'id': 4307, 'logo_path': None, 'name': 'Rifkin-Eberts Productions', 'origin_country': ''}, {'id': 71960, 'logo_path': None, 'name': 'Our Stories Films', 'origin_country': ''}, {'id': 7405, 'logo_path': '/rfnws0uY8rsNAsrLbx3gEIcYXx3.png', 'name': 'Dimension Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-07-27,5700000,93,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,It's the street vs the elite.,Who's Your Caddy?,False,3.583,60,,,,,
0,False,/wS8GxF4NBb7Oab452Ecwqx5cMJs.jpg,35000000,"[{'id': 35, 'name': 'Comedy'}]",http://licensetowedthemovie.warnerbros.com/,2959,tt0762114,"['AU', 'US']",en,License to Wed,"Newly engaged, Ben and Sadie can't wait to start their life together and live happily ever after. However Sadie's family church's Reverend Frank won't bless their union until they pass his patented, ""foolproof"" marriage prep course consisting of outrageous classes, outlandish homework assignments and some outright invasion of privacy.",10.863,/lJbT99nN3jEe23EfQvmlSh6EQ2b.jpg,"[{'id': 79, 'logo_path': '/at4uYdwAAgNRKhZuuFX8ShKSybw.png', 'name': 'Village Roadshow Pictures', 'origin_country': 'US'}, {'id': 3929, 'logo_path': None, 'name': 'Robert Simonds Productions', 'origin_country': 'US'}, {'id': 11317, 'logo_path': '/hMboqqmeILXFeOJjuCsn3FvCIT3.png', 'name': 'Phoenix Pictures', 'origin_country': 'US'}, {'id': 49326, 'logo_path': '/yEL4snpknzPU7eHkOGJr1gLnGLh.png', 'name': 'Underground Films', 'origin_country': 'US'}, {'id': 49327, 'logo_path': None, 'name': 'Proposal Productions', 'origin_country': ''}, {'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-07-04,69307224,91,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,First came love... then came Reverend Frank.,License to Wed,False,5.681,837,,,,,
0,False,/gpRI6UjNMVd63QzGIERYuqFtMLC.jpg,18000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,7972,tt0292963,['US'],en,Before the Devil Knows You're Dead,"When two brothers organize the robbery of their parents' jewelry store, the job goes horribly wrong, triggering a series of events that send them and their family hurtling towards a shattering climax.",10.821,/egIP0s1ws6fGHqTsVqVNcaEa5i2.jpg,"[{'id': 2288, 'logo_path': None, 'name': 'Michael Cerenzie Productions', 'origin_country': ''}, {'id': 826, 'logo_path': None, 'name': 'Capitol Films', 'origin_country': 'GB'}, {'id': 2286, 'logo_path': None, 'name': 'Linsefilm', 'origin_country': ''}, {'id': 2287, 'logo_path': None, 'name': 'Unity Productions', 'origin_country': ''}, {'id': 11542, 'logo_path': None, 'name': 'Funky Buddha Productions', 'origin_country': ''}, {'id': 23164, 'logo_path': '/mScLdXKEvqQub5BJo1e6RRlRVpn.png', 'name': 'Entertainment Film Distributors', 'origin_country': 'GB'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2007-09-26,25005257,117,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,No one was supposed to get hurt.,Before the Devil Knows You're Dead,False,7.104,1453,,,,,
0,False,/veCjJV6Zk2hRXGfWv73RHca4hAJ.jpg,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",,5956,tt0808331,['US'],en,Joshua,"The arrival of a newborn girl causes the gradual disintegration of the Cairn family; particularly for 9-year-old Joshua, an eccentric boy whose proper upbringing and refined tastes both take a sinister turn.",10.78,/91yHfa0apWqMr8HmuwUPrVKYuDR.jpg,"[{'id': 1962, 'logo_path': None, 'name': 'ATO Pictures', 'origin_country': ''}, {'id': 43, 'logo_path': '/4RgIPr55kBakgupWkzdDxqXJEqr.png', 'name': 'Fox Searchlight Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-01-21,719968,105,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The story of a perfect boy who had the perfect plan.,Joshua,False,5.67,256,,,,,
0,False,/dMm33jCotfT5AvzVwtwWeQIotny.jpg,0,"[{'id': 18, 'name': 'Drama'}]",,15006,tt0822849,['US'],en,Rails & Ties,A deadly collision between a train and car lead to an unlikely bond between the train engineer and a young boy who escapes the carnage.,10.76,/bTV4tqQ3CujkRcs8Ha4KDjF1mG6.jpg,"[{'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 171, 'logo_path': '/bqLWwuNCHcY3IjB5e4o29h7l80D.png', 'name': 'Malpaso Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-09-01,22136,101,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Rails & Ties,False,6.4,52,,,,,
0,False,/42peqRwvHPIvl4gZWBa2X9xZ67T.jpg,70000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",http://www.thebraveone.com,4413,tt0476964,['US'],en,The Brave One,A woman struggles to recover from a brutal attack by setting out on a mission for revenge.,10.745,/9UZ07Rie56aJwPeYPzDDsSyqoc5.jpg,"[{'id': 79, 'logo_path': '/at4uYdwAAgNRKhZuuFX8ShKSybw.png', 'name': 'Village Roadshow Pictures', 'origin_country': 'US'}, {'id': 1885, 'logo_path': '/xlvoOZr4s1PygosrwZyolIFe5xs.png', 'name': 'Silver Pictures', 'origin_country': 'US'}, {'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-09-12,69766619,122,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",Released,How many wrongs to make it right?,The Brave One,False,6.584,948,,,,,
0,False,/18qSHoHasfgIGOgocU4jm4oiZQP.jpg,17000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}]",http://darko.com/film_southlandtales.html,4723,tt0405336,['US'],en,Southland Tales,"Set in the futuristic landscape of Los Angeles on July 4, 2008, as it stands on the brink of social, economic and environmental disaster. Boxer Santaros is an action star who's stricken with amnesia. His life intertwines with Krysta Now, an adult film star developing her own reality television project, and Ronald Taverner, a Hermosa Beach police officer who holds the key to a vast conspiracy.",10.662,/7dbIDQ80z4bxiDlAvxRwc5TI44C.jpg,"[{'id': 95289, 'logo_path': None, 'name': 'Cherry Road Films', 'origin_country': 'US'}, {'id': 12622, 'logo_path': None, 'name': 'Darko Entertainment', 'origin_country': 'US'}, {'id': 8848, 'logo_path': None, 'name': 'MHF Zweite Academy Film', 'origin_country': 'DE'}, {'id': 95290, 'logo_path': None, 'name': 'Academy Film', 'origin_country': ''}, {'id': 769, 'logo_path': '/j8zjbr6CzgiOj4kdtkTkwjdn0b3.png', 'name': 'Destination Films', 'origin_country': 'US'}, {'id': 11278, 'logo_path': None, 'name': 'Inferno Distribution', 'origin_country': 'US'}, {'id': 856, 'logo_path': '/3tfzS2CrX6Ntbu927XzHXEPDA6y.png', 'name': 'Wild Bunch', 'origin_country': 'FR'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'FR', 'name': 'France'}]",2007-11-14,374743,144,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Have a nice apocalypse.,Southland Tales,False,5.2,531,,,,,
0,False,/z45fqkKkeadzRhi9R1BBqANxG2P.jpg,7000000,"[{'id': 99, 'name': 'Documentary'}, {'id': 36, 'name': 'History'}]",http://www.zeitgeistmovie.com,13016,tt1166827,['US'],en,Zeitgeist,"A documentary examining possible historical and modern conspiracies surrounding Christianity, the 9/11 terrorist attacks, and the Federal Reserve bank.",10.651,/4eJQJ3tvnNO7CdxXT5awnd9ovGX.jpg,"[{'id': 39242, 'logo_path': '/nfvhhJjsU7y8MMpXDf0vOmEGYtt.png', 'name': 'Gentle Machine Productions LLC', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-06-01,0,118,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Zeitgeist,False,6.936,474,96682.0,Zeitgeist Collection,/zegp5qMeFmJY6ImUllNKDFCNSwD.jpg,,
0,False,/4GB3RbhHV1KCjd51in1mhiq65bL.jpg,2900000,"[{'id': 18, 'name': 'Drama'}]",,2015,tt0817225,['KR'],ko,밀양,"Shin-ae moves to her recently late husband’s hometown. Despite her efforts to settle in this unfamiliar and too-normal place, she finds that she can’t fit in. After a sudden tragedy, Shin-ae turns to Christianity to relieve her pain, but when even this is not permitted, she wages a war against God.",10.64,/vee1jyUrqUEmi5ZStWI1JJzLQJH.jpg,"[{'id': 868, 'logo_path': '/pWznyKg90dGoFpWQ5yAQ0Wdvde8.png', 'name': 'Cinema Service', 'origin_country': 'KR'}, {'id': 6925, 'logo_path': '/7dvA3vHHZgLRImFa3QTA91jIkQL.png', 'name': 'Pinehouse Film', 'origin_country': 'KR'}, {'id': 7036, 'logo_path': '/javbyY0ZCvlFJtly3tpZqf2NwLX.png', 'name': 'CJ Entertainment', 'origin_country': 'KR'}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",2007-05-23,11581469,143,"[{'english_name': 'Korean', 'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,,Secret Sunshine,False,7.176,207,,,,,
0,False,/bHk0YIZ1sgdJ2LneZpB2sF4XBSU.jpg,20000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10751, 'name': 'Family'}]",,14123,tt0804452,['US'],en,Bratz,"The popular Bratz dolls come to life in their first live-action feature film. Finding themselves being pulled further and further apart, the fashionable four band together to fight peer pressure, learn what it means to stand up for your friends, be true to oneself and live out your dreams.",10.633,/nkhA8Crs7K0JHIZgSdvBeBe2QF2.jpg,"[{'id': 41669, 'logo_path': None, 'name': 'MGA Entertainment', 'origin_country': 'US'}, {'id': 20241, 'logo_path': None, 'name': 'Crystal Sky Pictures', 'origin_country': 'US'}, {'id': 14439, 'logo_path': None, 'name': 'Arad Productions', 'origin_country': 'US'}, {'id': 1632, 'logo_path': '/cisLn1YAUuptXVBa0xjq7ST9cH0.png', 'name': 'Lionsgate', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-08-03,26000000,102,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,High school is about to get a make-over.,Bratz,False,5.7,417,,,,,
0,False,/ny4gMEiBfIj6RpEySSvIKKgkDCl.jpg,0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,14126,tt0449471,['US'],en,Catacombs,"A young woman in Paris goes to a party in the enormous labyrinth of limestone tunnels beneath Paris. When she becomes separated from her friends, she is convinced something is chasing her through the dark tunnels.",10.599,/j3LWOKFoeKJDn2dHXoJoRWeakRu.jpg,"[{'id': 53962, 'logo_path': None, 'name': 'Catacombs Productions', 'origin_country': ''}, {'id': 1632, 'logo_path': '/cisLn1YAUuptXVBa0xjq7ST9cH0.png', 'name': 'Lionsgate', 'origin_country': 'US'}, {'id': 2061, 'logo_path': '/o9LbN33hRaj4qcebUv1bikyXeoB.png', 'name': 'Twisted Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-06-01,0,92,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Below the city of lights exists a world of darkness.,Catacombs,False,4.5,182,,,,,
0,False,/r7AugkHQAsXGp9j5sU6QBehXV66.jpg,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",,24173,tt0819953,['CA'],fr,L'âge des ténèbres,"Jean-Marc is a man without qualities living in times that are out of joint. His wife and children ignore him; he's a mid-level government functionary in Montreal doing his job without care. He has an active imagination of sexual conquest, but his only real feelings come when he visits his aged mother, whose health is failing. When his wife leaves abruptly to work in Toronto, Jean-Marc sets out to reorder things with his daughters, his social life, and at work. In a world that at best is a farce, does he stand a chance?",10.592,/syTfHveVRGPre7TT2D60UmQ8L2a.jpg,"[{'id': 22983, 'logo_path': '/xpHM4szluKZTOqWehg1RrfNpPXF.png', 'name': 'Mon Voisin Productions', 'origin_country': 'FR'}, {'id': 280, 'logo_path': '/1rwkrpgsc0pWmkvEOabbPzEsGLi.png', 'name': 'Cinémaginaire', 'origin_country': 'CA'}, {'id': 694, 'logo_path': '/5LEHONGkZBIoWvp1ygHOF8iyi1M.png', 'name': 'StudioCanal', 'origin_country': 'FR'}, {'id': 803, 'logo_path': '/jEMVaCuEjQ3lzkhakWDKNVjwd9Q.png', 'name': 'Alliance Atlantis', 'origin_country': 'CA'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'FR', 'name': 'France'}]",2007-09-26,0,104,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Days of Darkness,False,6.4,65,780389.0,The Decline of the American Empire Collection,/4nBq8bz5mlx4MPi1kgd5x6rmTsT.jpg,/kPtOfZoBKIV1agODPyDEsOAKEdH.jpg,
0,False,/WJtnxUbB5kOqD0AfS4viDuHxbC.jpg,2300000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,11807,tt1093370,['IN'],hi,जब वी मेट,A depressed wealthy businessman and a spunky carefree young woman embark on an unexpected journey that changes their lives.,10.56,/reEzvhfp85DTapHSPRzBULCXUuz.jpg,"[{'id': 5670, 'logo_path': None, 'name': 'Shree Ashtavinayak Cine Vision', 'origin_country': ''}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2007-10-26,4600000,138,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Punjabi', 'iso_639_1': 'pa', 'name': 'ਪੰਜਾਬੀ'}, {'english_name': 'Hindi', 'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,Don't miss the train!,Jab We Met,False,7.288,266,,,,,
0,False,/5t7zGnOTe9qIAuwuSE4nbs39M3h.jpg,12000000,"[{'id': 53, 'name': 'Thriller'}]",,4170,tt0399095,['US'],en,Trade,"A Texas cop, whose own daughter might have been forced into sexual slavery, joins forces with a Mexican youth to find the boy's sister, who was abducted and forced into prostitution. Meanwhile, a Polish woman who was promised a better life in America also becomes a victim.",10.527,/x2ckiEGoYz2AomOeviEPqnhrw7Q.jpg,"[{'id': 620, 'logo_path': None, 'name': 'Centropolis Film Productions', 'origin_country': ''}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'MX', 'name': 'Mexico'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-01-23,0,120,"[{'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'Polish', 'iso_639_1': 'pl', 'name': 'Polski'}]",Released,"Each year, more than 1,000,000 people are trafficked across international borders... against their will.",Trade,False,6.9,273,,,,,
0,False,/fJWeJL39Pddz30ULiQBn4WIv5hx.jpg,21000000,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",,2001,tt0498399,['US'],en,We Own the Night,A New York nightclub manager tries to save his brother and father from Russian mafia hitmen.,10.514,/rsKhSr3UNjG2DhVj2KPj0ARujez.jpg,"[{'id': 846, 'logo_path': '/1ITLcfP6CoW7fPhJUfWsJhFwbOU.png', 'name': '2929 Productions', 'origin_country': 'US'}, {'id': 8073, 'logo_path': None, 'name': 'Nick Wechsler Productions', 'origin_country': 'US'}, {'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 181992, 'logo_path': None, 'name': 'Mandate International', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-10-12,55033767,118,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,Two brothers on opposite sides of the law. Beyond their differences lies loyalty.,We Own the Night,False,6.695,1340,,,,,
0,False,/6gmgk1rWMj5USt3Q9iy05MslNeM.jpg,30000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",,9785,tt0435670,"['CA', 'US']",en,The Invisible,After an attack leaves him in limbo -- invisible to the living and also near death -- a teenager discovers the only person who might be able help him is his attacker.,10.513,/vSJloUNJSKWJzQ4RbxBFKOA2p2m.jpg,"[{'id': 158, 'logo_path': '/6SHlNIype9zmyEMRsBtoueUtLsq.png', 'name': 'Spyglass Entertainment', 'origin_country': 'US'}, {'id': 915, 'logo_path': '/hoo2TLgU7XcFFelNZaKHPZB3NCR.png', 'name': 'Hollywood Pictures', 'origin_country': 'US'}, {'id': 58262, 'logo_path': None, 'name': 'Birnbaum/Barber Productions', 'origin_country': 'US'}, {'id': 24902, 'logo_path': None, 'name': 'Macari/Edelstein', 'origin_country': ''}, {'id': 89895, 'logo_path': None, 'name': 'Limbo Productions', 'origin_country': ''}, {'id': 1929, 'logo_path': None, 'name': 'Sonet Film', 'origin_country': 'SE'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-04-27,26810113,102,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"Life, death and something in between.",The Invisible,False,6.357,534,,,,,
0,False,/klOYkZOZvBflA1YzY4bRchh6auv.jpg,0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",,25055,tt0960835,['US'],en,Transmorphers,"About a race of alien robots that have conquered Earth and forced humanity underground. After 400 years, a small group of humans develop a plan to defeat the mechanical invaders in the ultimate battle between man and machine.",10.489,/1RUXejgCj74eRwCxA4S7CNQzslJ.jpg,"[{'id': 1311, 'logo_path': '/ic2bTizdzRLDVzAvN7MXdUg3WQV.png', 'name': 'The Asylum', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-06-26,0,86,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The final battle between man and machine!,Transmorphers,False,2.993,69,814221.0,Transmorphers Collection,,,
