,id,release,release_date,opening_revenue,opening_theaters,budget,origin_country,production_companies,production_countries,runtime,belongs_to_collection.id,belongs_to_collection.name,production_room,writers_room,sound_room,crew,based_on_novel,producer_credits,producer_medianrating,writer_credits,writer_medianrating,director_credits,director_medianrating,lead_credits,lead_medianrating,opening_revenue_bytheater,is_series,num_production_companies,is_spring,is_summer,is_fall,is_holiday,12,14,16,18,27,28,35,36,37,53,80,99,878,9648,10402,10749,10751,10752
311,806,The Omen,2006-06-06,16026496.0,2723.0,25000000,['US'],"[{'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}, {'id': 519, 'logo_path': None, 'name': '11:11 Mediaworks', 'origin_country': ''}, {'id': 444, 'logo_path': None, 'name': 'Dune Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",110,,,7,1,1,3,0,12,6.05,17,5.7,4,2.997,124,6.0,5885.60264414249,0,281,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
312,14202,The Painted Veil,2006-12-09,51086.0,4.0,19400000,"['CA', 'CN', 'US']","[{'id': 741, 'logo_path': None, 'name': 'Emotion Pictures', 'origin_country': 'CA'}, {'id': 1557, 'logo_path': '/ccz9bqCu3jSFKbPFnfWmjAKZLBL.png', 'name': 'The Mark Gordon Company', 'origin_country': 'US'}, {'id': 2297, 'logo_path': None, 'name': 'Class 5 Films', 'origin_country': 'US'}, {'id': 7999, 'logo_path': None, 'name': 'Warner China Film HG Corporation', 'origin_country': 'CN'}, {'id': 11027, 'logo_path': None, 'name': 'Stratus Film Co.', 'origin_country': 'US'}, {'id': 12260, 'logo_path': None, 'name': 'Bob Yari Productions', 'origin_country': 'US'}, {'id': 12261, 'logo_path': None, 'name': 'The Colleton Company', 'origin_country': 'US'}, {'id': 12262, 'logo_path': None, 'name': 'Dragon Studios', 'origin_country': 'CN'}, {'id': 194859, 'logo_path': '/pG7MJ556xsjrvVosg4TWmMLWV9v.png', 'name': 'Salon Films', 'origin_country': 'HK'}, {'id': 3819, 'logo_path': None, 'name': 'Syndicate Films', 'origin_country': 'US'}, {'id': 11509, 'logo_path': '/k0jYhHnt0DultQDNH2wH1XHt9PO.png', 'name': 'Warner Independent Pictures', 'origin_country': 'US'}, {'id': 2269, 'logo_path': None, 'name': 'China Film Co-Production Corp.', 'origin_country': 'CN'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'HK', 'name': 'Hong Kong'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",125,,,16,2,12,0,1,85,5.959,7,6.1,3,5.6,131,6.0,12771.5,0,1161,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
313,12096,The Pink Panther,2006-02-10,20220412.0,3477.0,65000000,['US'],"[{'id': 21, 'logo_path': '/usUnaYV6hQnlVAXP6r4HwrlLFPG.png', 'name': 'Metro-Goldwyn-Mayer', 'origin_country': 'US'}, {'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 3929, 'logo_path': None, 'name': 'Robert Simonds Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",93,130440.0,The Pink Panther (Steve Martin) Collection,31,6,19,37,0,38,5.8325,25,6.302,8,5.8185,155,6.3,5815.4765602530915,1,323,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
314,1124,The Prestige,2006-10-17,14801808.0,2281.0,40000000,"['US', 'GB']","[{'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 9195, 'logo_path': '/geK5QOBsXIPGHutKwXtYjMUyYSG.png', 'name': 'Touchstone Pictures', 'origin_country': 'US'}, {'id': 28, 'logo_path': '/7tRG0ZsmtptmzPMKupd1FZkjtnn.png', 'name': 'Newmarket Films', 'origin_country': 'US'}, {'id': 9996, 'logo_path': '/3tvBqYsBhxWeHlu62SIJ1el93O7.png', 'name': 'Syncopy', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",130,,,16,3,10,7,1,47,5.8,6,6.8325,8,6.7285,174,6.0,6489.174923279264,0,455,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
315,121506,The Protector,2006-10-15,5034180.0,1541.0,0,['US'],"[{'id': 27787, 'logo_path': None, 'name': 'Blinky Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",14,,,0,1,0,0,0,0,0.0,5,4.0,5,4.0,4,4.25,3266.8267358857884,0,86,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
316,1402,The Pursuit of Happyness,2006-12-14,26541709.0,2852.0,55000000,['US'],"[{'id': 1423, 'logo_path': '/1rbAwGQzrNvXDICD6HWEn1YqfAV.png', 'name': 'Escape Artists', 'origin_country': 'US'}, {'id': 7295, 'logo_path': '/62E1B91PxZw8q4KNkge5Qemo7EM.png', 'name': 'Relativity Media', 'origin_country': 'US'}, {'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 907, 'logo_path': '/ca5SWI5uvU985f8Kbb4xc8AmVWH.png', 'name': 'Overbrook Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",117,,,6,1,3,6,0,37,6.056,2,6.199999999999999,7,5.8,74,5.8,9306.349579242637,0,461,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,1165,The Queen,2006-09-15,122014.0,3.0,15000000,['GB'],"[{'id': 247, 'logo_path': None, 'name': 'Granada Productions', 'origin_country': 'GB'}, {'id': 866, 'logo_path': None, 'name': 'Pathé Renn Productions', 'origin_country': 'FR'}, {'id': 225, 'logo_path': '/219VBIZDpilyVKz3DVviMP7f2oB.png', 'name': 'BIM Distribuzione', 'origin_country': 'IT'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",103,,,31,2,20,39,0,113,6.394,8,5.7,48,6.0,126,6.0,40671.333333333336,0,292,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
318,10093,The Return,2006-11-10,4776000.0,1986.0,15000000,['US'],"[{'id': 134, 'logo_path': None, 'name': 'Rogue Pictures', 'origin_country': 'US'}, {'id': 1224, 'logo_path': None, 'name': 'Intrepid Pictures', 'origin_country': 'US'}, {'id': 22927, 'logo_path': None, 'name': 'Raygun Productions', 'origin_country': ''}, {'id': 20450, 'logo_path': None, 'name': 'Biscayne Pictures', 'origin_country': ''}, {'id': 22928, 'logo_path': None, 'name': 'Rosey Film Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",85,,,8,1,1,6,0,39,5.9,0,0.0,5,4.6,70,5.93,2404.833836858006,0,431,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
319,13767,The Santa Clause 3: The Escape Clause,2006-11-02,19504038.0,3458.0,12000000,['US'],"[{'id': 2, 'logo_path': '/wdrCwmRnLFJhEoH8GSfymY85KHT.png', 'name': 'Walt Disney Pictures', 'origin_country': 'US'}, {'id': 12626, 'logo_path': None, 'name': 'Boxing Cat Films', 'origin_country': 'US'}, {'id': 889, 'logo_path': None, 'name': 'Outlaw Productions', 'origin_country': 'US'}, {'id': 95593, 'logo_path': None, 'name': 'Santa Frost Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",97,53159.0,The Santa Clause Collection,8,4,9,30,0,50,5.97,14,5.6,4,2.934,155,5.187,5640.265471370734,1,381,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
320,5820,The Sentinel,2006-04-19,14367854.0,2819.0,60000000,['US'],"[{'id': 28537, 'logo_path': None, 'name': 'Sentinel Productions', 'origin_country': ''}, {'id': 508, 'logo_path': '/7cxRWzi4LsVm4Utfpr1hfARNurT.png', 'name': 'Regency Enterprises', 'origin_country': 'US'}, {'id': 1171, 'logo_path': None, 'name': 'Epsilon Motion Pictures', 'origin_country': 'CH'}, {'id': 33433, 'logo_path': None, 'name': 'Furthur Films', 'origin_country': 'US'}, {'id': 10104, 'logo_path': '/wRn5HnYMGeJHmItRypgOZOC6gwY.png', 'name': 'New Regency Pictures', 'origin_country': 'US'}, {'id': 444, 'logo_path': None, 'name': 'Dune Entertainment', 'origin_country': 'US'}, {'id': 445, 'logo_path': None, 'name': 'Major Studio Partners', 'origin_country': 'US'}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",108,,,7,2,4,8,1,109,6.32,2,6.1335,2,6.4,162,6.1,5096.791060659809,0,788,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
321,10067,The Shaggy Dog,2006-03-09,16310058.0,3501.0,50000000,['US'],"[{'id': 2, 'logo_path': '/wdrCwmRnLFJhEoH8GSfymY85KHT.png', 'name': 'Walt Disney Pictures', 'origin_country': 'US'}, {'id': 10227, 'logo_path': '/3YfRy3DBl4abcqkzGx4RVNz12yl.png', 'name': 'Mandeville Films', 'origin_country': 'US'}, {'id': 12626, 'logo_path': None, 'name': 'Boxing Cat Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",98,,,8,8,1,5,0,63,5.866,15,5.984,6,6.15,139,5.964,4658.685518423307,0,318,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
322,10781,The Texas Chainsaw Massacre: The Beginning,2006-10-05,19150000.0,2820.0,16000000,['US'],"[{'id': 56620, 'logo_path': None, 'name': 'Texas Chainsaw Productions', 'origin_country': ''}, {'id': 12, 'logo_path': '/2ycs64eqV5rqKYHyQK0GVoKGvfX.png', 'name': 'New Line Cinema', 'origin_country': 'US'}, {'id': 1633, 'logo_path': None, 'name': 'Next Entertainment', 'origin_country': 'US'}, {'id': 2481, 'logo_path': '/vOQg26GjR0LnkN1Ph9uyog1UuOE.png', 'name': 'Platinum Dunes', 'origin_country': 'US'}, {'id': 23653, 'logo_path': None, 'name': 'Vortex/Henkel/Hooper', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",91,425175.0,Texas Chainsaw (Reboot) Collection,22,3,25,10,0,72,6.1635,1,6.651,3,5.8,46,5.35,6790.780141843971,1,494,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
323,9708,The Wicker Man,2006-08-31,9610204.0,2784.0,40000000,['US'],"[{'id': 1020, 'logo_path': '/kuUIHNwMec4dwOLghDhhZJzHZTd.png', 'name': 'Millennium Media', 'origin_country': 'US'}, {'id': 831, 'logo_path': '/vLENXiYTyITnMDrTKabUXhgTKX2.png', 'name': 'Saturn Films', 'origin_country': 'US'}, {'id': 10405, 'logo_path': None, 'name': 'EFO Films', 'origin_country': 'US'}, {'id': 10885, 'logo_path': None, 'name': 'Equity Pictures Medienfonds GmbH & Co. KG III', 'origin_country': ''}, {'id': 925, 'logo_path': '/dIb9hjXNOkgxu4kBWdIdK8nM4w.png', 'name': 'Nu Image', 'origin_country': 'US'}, {'id': 1088, 'logo_path': '/9WOE5AQUXbOtLU6GTwfjS8OMF0v.png', 'name': 'Alcon Entertainment', 'origin_country': 'US'}, {'id': 214742, 'logo_path': None, 'name': 'Emmett/Furla Films', 'origin_country': ''}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'MX', 'name': 'Mexico'}]",102,,,41,4,22,42,1,487,5.2,5,6.0,6,5.9955,148,5.9,3451.941091954023,0,727,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
324,9904,The Wild,2006-04-06,9684809.0,2854.0,80000000,['US'],"[{'id': 2, 'logo_path': '/wdrCwmRnLFJhEoH8GSfymY85KHT.png', 'name': 'Walt Disney Pictures', 'origin_country': 'US'}, {'id': 58323, 'logo_path': None, 'name': 'C.O.R.E. Feature Animation', 'origin_country': ''}, {'id': 1836, 'logo_path': None, 'name': 'Contrafilm', 'origin_country': 'US'}, {'id': 58324, 'logo_path': None, 'name': 'Hoytyboy Pictures', 'origin_country': ''}, {'id': 58325, 'logo_path': None, 'name': 'Nigel Productions', 'origin_country': ''}, {'id': 108797, 'logo_path': None, 'name': 'Sir Zip Studios', 'origin_country': ''}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",95,,,24,11,26,12,0,40,6.0,23,5.6,0,0.0,252,5.7,3393.415907498248,0,543,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
325,9958,Trailer Park Boys: The Movie,2006-10-06,1200000.0,181.0,5000000,"['CA', 'US']","[{'id': 2514, 'logo_path': '/zEyrFF8Nn325PXG0Q9j7my0JqIJ.png', 'name': 'Alliance Films', 'origin_country': 'CA'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",95,101385.0,Trailer Park Boys Collection,1,3,1,0,0,1,7.1,0,0.0,4,7.0,20,6.9,6629.834254143647,1,113,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
326,9796,Turistas,2006-12-01,3582554.0,1570.0,10000000,['US'],"[{'id': 846, 'logo_path': '/1ITLcfP6CoW7fPhJUfWsJhFwbOU.png', 'name': '2929 Productions', 'origin_country': 'US'}, {'id': 2890, 'logo_path': '/sylRB38BNx3YFW3T6qV9RAXH3UU.png', 'name': 'Fox Atomic', 'origin_country': 'US'}, {'id': 7420, 'logo_path': None, 'name': 'Stone Village Pictures', 'origin_country': ''}, {'id': 22458, 'logo_path': None, 'name': 'BoZ Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",93,,,19,1,33,8,0,25,6.1,0,0.0,5,6.0,13,5.3,2281.8815286624204,0,395,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
327,9920,Ultraviolet,2006-03-03,9064880.0,2558.0,30000000,['US'],"[{'id': 8003, 'logo_path': None, 'name': 'Ultravi Productions', 'origin_country': 'US'}, {'id': 3287, 'logo_path': '/bz6GbCQQXGNE56LTW9dwgksW0Iw.png', 'name': 'Screen Gems', 'origin_country': 'US'}, {'id': 194859, 'logo_path': '/pG7MJ556xsjrvVosg4TWmMLWV9v.png', 'name': 'Salon Films', 'origin_country': 'HK'}]","[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",87,,,32,2,23,48,0,20,5.45,6,5.933,2,6.575,32,5.997,3543.7372947615327,0,310,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
328,18147,Unaccompanied Minors,2006-12-08,5815474.0,2775.0,26000000,['US'],"[{'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 79, 'logo_path': '/at4uYdwAAgNRKhZuuFX8ShKSybw.png', 'name': 'Village Roadshow Pictures', 'origin_country': 'US'}, {'id': 431, 'logo_path': '/6dcR1MbRqYgt3jUVYxkHe68GFnZ.png', 'name': ""The Donners' Company"", 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",90,,,13,3,5,10,0,71,6.191,0,0.0,2,3.45,17,5.8,2095.6663063063065,0,359,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
329,834,Underworld: Evolution,2006-01-12,26857181.0,3207.0,50000000,['US'],"[{'id': 3287, 'logo_path': '/bz6GbCQQXGNE56LTW9dwgksW0Iw.png', 'name': 'Screen Gems', 'origin_country': 'US'}, {'id': 126, 'logo_path': '/kADPanRDkKTxncPXXVahvHPUvCj.png', 'name': 'Lakeshore Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",106,2326.0,Underworld Collection,32,7,17,76,0,84,5.992,1,6.8,1,6.8,93,5.9,8374.549734954786,1,231,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
330,9829,United 93,2006-04-28,11478360.0,1795.0,15000000,"['US', 'GB']","[{'id': 737, 'logo_path': '/dK1GZ1u4our8sJW0Sts1JHeNSLn.png', 'name': 'Sidney Kimmel Entertainment', 'origin_country': 'US'}, {'id': 10163, 'logo_path': '/16KWBMmfPX0aJzDExDrPxSLj0Pg.png', 'name': 'Working Title Films', 'origin_country': 'GB'}, {'id': 694, 'logo_path': '/5LEHONGkZBIoWvp1ygHOF8iyi1M.png', 'name': 'StudioCanal', 'origin_country': 'FR'}, {'id': 221513, 'logo_path': '/16KWBMmfPX0aJzDExDrPxSLj0Pg.png', 'name': 'Working Title Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",111,,,36,1,27,24,0,156,6.215,5,5.7,8,5.65,4,5.05,6394.629526462396,0,473,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0
331,752,V for Vendetta,2006-02-23,25642340.0,3365.0,54000000,['US'],"[{'id': 449, 'logo_path': '/fV3x8bowlRCXKtkWDovLYco7cOK.png', 'name': 'Virtual Studios', 'origin_country': 'US'}, {'id': 450, 'logo_path': '/5SQqMrfCZPWdVE0q25DISvKwToE.png', 'name': 'Anarchos Productions', 'origin_country': 'US'}, {'id': 1885, 'logo_path': '/xlvoOZr4s1PygosrwZyolIFe5xs.png', 'name': 'Silver Pictures', 'origin_country': 'US'}, {'id': 23889, 'logo_path': None, 'name': 'Fünfte Babelsberg Film', 'origin_country': ''}, {'id': 213688, 'logo_path': None, 'name': 'Warner Bros. Productions', 'origin_country': 'GB'}, {'id': 165407, 'logo_path': '/5fnvtywvYSkskSJr99VcR3x9RTE.png', 'name': 'DC Vertigo', 'origin_country': 'US'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",132,,,36,4,28,109,0,82,6.6995000000000005,20,7.141,0,0.0,260,5.8,7620.309063893016,0,641,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
332,13771,Venus,2006-09-02,35604.0,3.0,0,['GB'],"[{'id': 14, 'logo_path': '/m6AHu84oZQxvq7n1rsvMNJIAsMu.png', 'name': 'Miramax', 'origin_country': 'US'}, {'id': 6705, 'logo_path': '/e8EXNSfwr5E9d3TR8dHKbQnQK4W.png', 'name': 'Film4 Productions', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",95,,,8,1,8,2,0,81,6.4,6,5.85,8,5.9,214,5.9,11868.0,0,220,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
333,9917,Waist Deep,2006-06-23,9452000.0,1004.0,0,['US'],"[{'id': 4381, 'logo_path': None, 'name': 'RSVP Productions', 'origin_country': ''}, {'id': 134, 'logo_path': None, 'name': 'Rogue Pictures', 'origin_country': 'US'}, {'id': 1224, 'logo_path': None, 'name': 'Intrepid Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",97,,,10,3,1,10,0,75,6.141,5,5.785,3,6.0,24,6.4,9414.342629482071,0,251,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
334,11170,We Are Marshall,2006-12-12,6114264.0,2606.0,65000000,['US'],"[{'id': 4022, 'logo_path': '/q6Xts6ztGkTHrY1WfHttlhL3Pfc.png', 'name': 'Wonderland Sound and Vision', 'origin_country': 'US'}, {'id': 3528, 'logo_path': '/cCzCClIzIh81Fa79hpW5nXoUsHK.png', 'name': 'Thunder Road', 'origin_country': 'US'}, {'id': 923, 'logo_path': '/8M99Dkt23MjQMTTWukq4m5XsEuo.png', 'name': 'Legendary Pictures', 'origin_country': 'US'}, {'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",124,,,6,2,1,1,0,28,5.77,0,0.0,4,6.699999999999999,120,5.9405,2346.2256331542594,0,472,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
335,10053,When a Stranger Calls,2006-02-03,21607203.0,2999.0,15000000,['US'],"[{'id': 1302, 'logo_path': '/zC3b70ixHh89qJIikLQPEvLqbPM.png', 'name': 'Davis Entertainment', 'origin_country': 'US'}, {'id': 3287, 'logo_path': '/bz6GbCQQXGNE56LTW9dwgksW0Iw.png', 'name': 'Screen Gems', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",87,,,5,3,1,6,0,65,5.9,0,0.0,3,6.387,23,5.7,7204.802600866956,0,228,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
336,35199,Wordplay,2006-06-26,32847.0,2.0,0,['US'],"[{'id': 196640, 'logo_path': None, 'name': ""O'Malley Creadon Productions"", 'origin_country': 'US'}, {'id': 308, 'logo_path': '/e8F3mQM7DkJ5SfYYDp8FYzPBOGX.png', 'name': 'The Weinstein Company', 'origin_country': 'US'}, {'id': 307, 'logo_path': '/gUi3pAUznQJpR296lw4mSVbB7zx.png', 'name': 'IFC Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",94,,,0,2,1,0,0,0,0.0,0,0.0,0,0.0,40,5.8,16423.5,0,325,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
337,1852,World Trade Center,2006-08-09,18730762.0,2957.0,65000000,['US'],"[{'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}, {'id': 215, 'logo_path': '/tQyeqkCj24krhY2W8qeAztcOS37.png', 'name': 'Double Feature Films', 'origin_country': 'US'}, {'id': 763, 'logo_path': '/mCnIVkImjm8rUxIpGR5NgrGlIYL.png', 'name': 'Intermedia', 'origin_country': 'GB'}, {'id': 20396, 'logo_path': None, 'name': 'Kernos Filmproduktionsgesellschaft & Company', 'origin_country': ''}, {'id': 4198, 'logo_path': None, 'name': 'Ixtlan', 'origin_country': ''}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",129,,,37,2,34,38,0,104,6.057,0,0.0,19,6.8,99,5.95,6334.3801149814,0,525,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
338,36668,X-Men: The Last Stand,2006-05-24,102750665.0,3690.0,210000000,['US'],"[{'id': 431, 'logo_path': '/6dcR1MbRqYgt3jUVYxkHe68GFnZ.png', 'name': ""The Donners' Company"", 'origin_country': 'US'}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}, {'id': 7505, 'logo_path': '/837VMM4wOkODc1idNxGT0KQJlej.png', 'name': 'Marvel Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",104,748.0,X-Men Collection,19,2,22,161,0,97,5.9,9,5.6,10,6.4704999999999995,198,6.0,27845.70867208672,1,350,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
339,1819,"You, Me and Dupree",2006-07-13,21525560.0,3131.0,54000000,['US'],"[{'id': 59957, 'logo_path': None, 'name': 'MMCB Film Produktion 2004', 'origin_country': ''}, {'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 11844, 'logo_path': None, 'name': 'Kaplan/Perrone Entertainment', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",108,,,26,1,23,24,0,13,6.405,0,0.0,6,0.0,121,6.2,6874.97923985947,0,304,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
340,14113,Zoom,2006-08-11,4510408.0,2501.0,75600000,['US'],"[{'id': 497, 'logo_path': '/wmxHM7w6JxbPwaopC6Sl4QSG2uH.png', 'name': 'Revolution Studios', 'origin_country': 'US'}, {'id': 598, 'logo_path': None, 'name': 'Team Todd', 'origin_country': 'US'}, {'id': 12626, 'logo_path': None, 'name': 'Boxing Cat Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",83,,,11,4,6,43,1,55,6.1,14,4.75,8,5.859,124,5.7,1803.4418232706917,0,279,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
341,1271,300,2007-03-07,70885301.0,3103.0,65000000,['US'],"[{'id': 449, 'logo_path': '/fV3x8bowlRCXKtkWDovLYco7cOK.png', 'name': 'Virtual Studios', 'origin_country': 'US'}, {'id': 923, 'logo_path': '/8M99Dkt23MjQMTTWukq4m5XsEuo.png', 'name': 'Legendary Pictures', 'origin_country': 'US'}, {'id': 2994, 'logo_path': '/jg4nWIIjQ49APUHqTWZ09gArhF8.png', 'name': 'Hollywood Gang Productions', 'origin_country': 'US'}, {'id': 2995, 'logo_path': '/drzD5Yq9aQuDEbNxlTAhmlL2izx.png', 'name': 'Atmosphere Entertainment MM', 'origin_country': 'US'}, {'id': 7636, 'logo_path': '/e6uCvCNTf0nnery1iaQh6QSgpbn.png', 'name': 'Nimar Studios', 'origin_country': 'BG'}, {'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 9995, 'logo_path': '/mAIGhOYhN4N2N0F7p4dbKhgXf3l.png', 'name': 'Cruel & Unusual Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",116,125570.0,300 Collection,23,4,20,38,1,61,5.86,2,4.5,4,6.35,74,5.9,22844.118917176926,1,831,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
